contextID,citationID,CONTENTS,LABELS
43060729,44272694,"tch. The distributions shown in Figure 1 were obtained by running computer simulations using a discrete follow-the-leader algorithm [18,19], which can be reformulated in terms of a cellular automaton =-=[20]-=-. Despite its simplifications, this model describes the empirical known features of traffic flows very well [20]. The algorithm distinguishes two neighboring lanes i ? {0, 1} of an unidirectional free",UNK_UNK
33572082,33445589,"s not meaningful [12,23]. Density-based algorithms use a function to determine the density of the neighborhood of each point and use a connectivity-notion to assign similar points to the same cluster =-=[5,8,15]-=-. Density-based clustering is robust to noise since it clusters only those points or sequences above some noise threshold as discussed in [2,7]. Moreover, it naturally incorporates neighboring objects",UNK_UNK
26670605,25921302,"n rates of about one frame per 10 second [15]. Further reduction of the required transmission rate seems to be possible by using dedicated compression algorithms, e.g., the discrete wavelet transform =-=[16]-=-. On the other hand, underwater acoustic transmission of television-qualitymonochrome video would require compression ratios in excess of 1000:1. Hence, the bit rates required for video transmission v",UNK_UNK
110241323,122033904,"ultiples (see Verschuur, 1991; Berkhout and Verschuur, 1997; Verschuur and Berkhout, 1997). The second approach derives from a task-separated inverse scattering series (see e.g. Weglein et al., 1997; =-=Carvalho, 1992-=-; Araujo et al., 1994; Matson and Weglein, 1996). These two comprehensive methods provide similar algorithms for free-surface multiple removal but totally different methods for internal multiple atten",UNK_UNK
2557289,2422990,"y, is due to technological advances both in computing power (analogue computing devices were never satisfactory) and in imaging possibilities in 3D such as with CT [3], [4], [5] MR [6] and ultrasound =-=[7]-=- This allows very accurate localization of the prostate tumour, the OARs and the applicators [8], [9], [10]. Only currently this information is used with new dose optimisation algorithms which are ter",UNK_UNK
73812466,75253058,"may become useful for the organism.There has been some study on diploidy and dominance in genetic algorithms. Most of these are summarized and discussed in [3]. More recent work can be found in [4], =-=[5]-=-, [6], [7] and [8]. However, there has been a recent rising interest in the genetic algorithms community to work with dynamic environments. One of the methods a genetic algorithm deals with such envir",UNK_UNK
18910259,17731533,e using dynamic programming that matches all correspondences between left and right image that lie onsthe same epipolar line. The dynamic programming algorithm was adapted from the work of Cox et al. =-=[20]-=-. The disparity value obtained for each candidate is recorded in a disparity map. The NCC is additionally used to define the correspondence quality. Selected corresponding pairs with low NCC are corre,UNK_UNK
191799604,224761934,mber of elements. The latent variable z serves as an index for addressing the dictionary elements. All parameters of this model can be learned using the Expectation-Maximization algorithm as shown in =-=[2]-=-. Variations of this approach have been used for many source separation and denoising problems. The one that we will make use of in this paper is the approach in [3]. In that work instead of learning ,UNK_UNK
10141409,9570111,"roblem classes where evolutionary algorithms yield solutions of high quality include engineering design applications, e.g., for the design of aircraft [BB91b, PSS + 95], structural mechanics problems =-=[Sch95a]-=-, electromagnetic systems [MW95], mobile manipulators [AMP92, MAPP92], the design of a linear collider [Bey92], nuclear reactor fuel arrangement optimization [BHKZ96], multiplierless digital filter op",UNK_UNK
11591003,10867260,"rch studies for accelerating BA have been published. In particular, the LM algorithm is the de facto standard for most BA implementations [7]. This paper suggests that Powell",UNK_UNK
140217024,159852563,"miltonians, based on calculations done with the algorithm presented here. Let us anticipate one of the observations made in the course of the calculations. At face value, the conserved scalar product =-=[16]-=- (under the time evolution governed by a pseudo-Hermitian anharmonic oscillator) is given as the integral ? dx??n(?x, t)?m(x, t); this expression involves a non-local integrand with function evaluatio",UNK_UNK
23760252,22748300,"most efficient algorithm when attacking ECC, it will not play a greater role in further discussion. 3.3.3. Single-Processor Pollard-Rho (SPPR) The Pollard-Rho attack as proposed by J. Pollard in 1978 =-=[Pol78]-=- is a collision based algorithm based on a random walk in the point domain of an EC. Although it has similar computational complexity compared to the Baby Step Giant Step algorithm of about ? ?n/2, it",UNK_UNK
100833831,109269535,"the difficulties in the theoretical and numerical studies of the solutions of (1.2). For a short list of some classical literatures on hyperbolic conservation laws and the recent progresses, see e.g. =-=[2,9,10,18,22,24]-=-. For general solutions with small total variation, various approximating algorithms are known to converge to the unique entropy weak solution. Namely: the Glimm scheme [12], wave-front tracking [2,7,",UNK_UNK
12480086,11669532,"ent distribution with concurrent TCP traffic over satellite links. To achieve this, we utilize an advanced multicast scheme, namely the Multicast Enhanced Loss-Delay Based Adaptation (MLDA) algorithm =-=[3]-=-. It has been shown that this scheme already delivers TCP-friendly behavior under classic terrestrial networks [3]. We use MLDA as our multicast delivery scheme and evaluate its performance over a het",UNK_UNK
185658452,215923185,ignments. Our algorithm uses dynamic programming and achieves a runtime of O(n2) for ? = 1 and runtime O(n3) for arbitrary functions ? . Dynamic programming is also employed by the algorithm given in =-=[8]-=- for computing optimal hotlink assignments in the general model where A ? V ,UNK_UNK
8719897,8291197,"l evaluation) in logic programs. This area has been recently studied formally for semantics of (disjunctive) logic programs (wellfounded as well as stable) in (Brass and Dix 1997; Brass and Dix 1998; =-=Brass and Dix 1999-=-). The use of Tarjan's algorithm for computing the well-founded semantics in almost linear time has been explicitly addressed e.g. in (Berman, Schlipf, and Franco 1995; Dix, Furbach, and Niemela 1999)",UNK_UNK
33830807,33768894,"rovement. 7 Related Work and Future Research The analysis algorithm has many aspects in common with more complex analyses. It could be described in a framework for abstract interpretation such as [9],=-=[5]-=-, or [11], but we preferred to give a self-contained description here. The problem of computing some finite description of the set of calls in a computation is common also to mode analysis and call ty",UNK_UNK
76770378,78782739,"ion Clustering 2 Figure 1: Schematic illustration of dependence-maximization clustering. To overcome this limitation, various non-linear clustering algorithms have been developed. Spectral clustering =-=[25, 23]-=- first applies a spectral embedding method to data samples and then performs k-means in the embedding space. Kernel k-means [11] first transforms data samples by a kernel function and then performs k-",UNK_UNK
84729347,88232070,"thm. Berkelaar, Jansen, Roos, Terlaky extended these ideas for QPs and LCPs and presented theoretically a strongly polynomial basis identification algorithm for QP and LCPs for sufficient matrices in =-=[9]-=-. The set of optimal solutions of PQP1 ( 4.19) and DQP1 ( 4.20) can be characterised by maximal complementary solutions and the corresponding tripartition. The tripartition is defined by the set {B, N",UNK_UNK
74987707,76727228,"a search method that is more efficient than the simple, combinatorial search but still provides near-optimal result. As stochastic search algorithms comply with this goal, we used simulated annealing =-=[12]-=-, [13] to find the final combination. This method finds an approximation of the global optimum of an objective function (energy function) with random walking in the space of the possible combinations,",UNK_UNK
9328347,8842362,ncy of the system. Is there a parallel system which offers the ideal speed-up? The answer is surprisingly ! The simple parallel algorithm and the adequate system organization have been given in =-=[1]-=-. The p processors are connected in a ring topology (Figure 2). Each processor has the 'left' and the 'right' neighbour. N=p particles with initial positions in the nodes of a facecentered box and vel,UNK_UNK
14217618,13254209,"y a chosen value may be learned. There is also a liveness requirement that we do not tryto state precisely; it is discussed informally below. The Paxos consensus algorithm has been discussedelsewhere =-=[1, 5, 6, 7]-=-, so we do not explain here exactly how it works. Instead, we just describe its actions.Paxos assumes an underlying procedure for selecting a leader. Safety is guaranteed even if no leaderor multiple ",UNK_UNK
4227608,4091815," on the yeast genome and uses publicly available microarray datasets [10, 9] and covers a large number of gene functions defined in the Munich Information Centre for Protein Sequences (MIPS) database =-=[20, 19, 21, 22]-=-. We present a detailed experimental study using two popular classification algorithms, support vector machines and knearest neighbors for predicting the functions of the genes, and present fixed-size",UNK_UNK
18755556,17579551,"anti-unification, or the least generalisation, of a set of terms, and to give algorithms to compute it. 4.1 Definition of least generalisation The next definition and example are adapted from Plotkin =-=[6]-=-. Def. 4.1 (Least generalisation, lg(T)) Let T be a non-empty set of terms. Atermsis a least generalisation of T , denoted s ? lg(T), if the following properties hold: Ex. 4.2 ?t ? T(s ? t) (generalis",UNK_UNK
143355488,162474208," background. Best results (second row from the bottom) are achieved when both the occlusion (also modeling discontinuities of the warp) and disocclusions are modeled. The last row shows the result of =-=[19]-=-. Selfocclusions of the legs and arm to body clearly present problems for the algorithm [19] (as self-occlusion phenomena is not modeled), and thus it is apparent that occlusion phenomena must be mode",UNK_UNK
120353404,135228085,"lding the reflected signal amplitude. Close to the tokamak walls, the electron density is very low and the probing wave is not sufficiently 1An optimized version of the algorithm has been proposed in =-=[53]-=- where the dielectric permittivity is assumed to be linear between two successive radial positions te l-0 10 52 75 6,sv er sio ns1s- 2 8sJu l 2 01 4 Chapter 4. Fluctuating density profiles reconstruct",UNK_UNK
123360480,138885708,"hat govern theschemical composition and size distribution of PM.sWe conducted comprehensive reviews ofsexisting modules available to simulate PM thermodynamics and dynamics [Zhang et al., 1999,s2000; =-=Seigneur, 2001-=-].sBased on these reviews, a set of modules or algorithms that providessthe best compromise between numerical accuracy and computational efficiency was selected tossimulate those processes.sThe select",UNK_UNK
138636740,157620597,"articularly relevant when data is scarce. B. Application To test our algorithm, we attempted to predict saccades to the preferred direction from recordings of LFP and single unit activity acquired in =-=[13]-=- from area LIP of macaque monkeys while they performed a memory-guided saccade task. In this task, the monkeys were required to make saccades to remembered locations of targets flashed at one of eight",UNK_UNK
1730161,1636007,"cedure [13] for fitting the mixture model to data reduces to the K-means algorithm [8] or, equivalently, the Linde",UNK_UNK
130720470,148760149,"e CramerRao bound has a mean 0 and variance ?2 where: ?2 = 1 2SNR Re [ D?D ?D?A(A?A)?1A?D]?1 (1) Where SNR is the signal to noise ratio in the network, A is the steering vector of the MUSIC algorithm =-=[4]-=- and D is its derivative with respect to the angle. Let us consider the quadrotor retrieves samples at a set of uniform angles {0,?, 2?, . . . , (M?1)?}, where ? = 2pi M . For the azimuthal angle, the",UNK_UNK
89555313,94317903,"t of the WSN software stack, from the MAC layer via duty cycling to the application layer via data aggregation and adaptive sensor sampling rates, contains mechanisms for increasing energy efficiency =-=[4]-=-. Numerous WSN systems focus on energy efficiency. For example, Santini et. al. [156] presents an adaptive algorithm for predicting sensor data readings, enabling energy to be conserved by decreasing ",UNK_UNK
5679615,5491371,"ee nodes: P1, P2, P3, and three relations T1 = P1P2, T2 = P2P3, T3 = P3P1. When there is new measurement T1 for relation T1, the algorithm by 0 , T based on an optimization criterion X0 Durrant-Whyte =-=[6]-=- updates the three relations to T 0 1 which is subject to the constraint T 0 1 0 0 T2T3 = I. In our approach, we pool together all the relations T 1, T 2, T 3,aswell T 1 to form an optimization 9 2 D0",UNK_UNK
2880433,2767128,"ons, e.g., program debugging, veri cation, maintenance, regression testing, automatic parallelization of program execution, automatic integration of program versions, and software metrics (see, e.g., =-=[1, 2, 6, 12, 16, 19, 21, 23, 29]-=-). None of the references cited above, however, addresses the question of how to determine the appropriate jump statements to include in a slice. Lyle proposed an extremely conservative algorithm to d",UNK_UNK
58184410,58905852,"997), and chess (Campbell, Hoane Jr., and Hsu, 2002). These games are categorized as two-player zero-sum games with perfect information or two-player games in short in this article. The ?? algorithm (=-=Knuth and Moore, 1975-=-) has been the dominating search method in the domain of two-player games, until the more recent advent of Monte Carlo Tree Search (MCTS) (Coulom, 2007; Browne et al., 2012) which has achieved remarka",UNK_UNK
10560212,9949649,"past, much work has been done on characterizing the complexity of various problems when instances are specified using L- or 1-FPNspecifications. For periodically specified graphs, several researchers =-=[6, 7, 19, 26, 27, 29, 49, 50]-=- have given e#cient algorithms for solving problems such as determining APPROXIMATION ALGORITHMS 1241 strongly connected components, testing for existence of cycles, finding minimum cost paths between",UNK_UNK
101566187,110264492, clustering algorithms (including K-mean method) are statistical methods and iterative procedures for searching through a set of all possible clustering to find one that fits the data reasonably well =-=[2]-=-. The clustering algorithm is expected to group similar data together (in the same cluster) such that it reduces the within-cluster variation. The following is a description of K-means algorithm: A da,UNK_UNK
135294319,153894611,"m using various comparator-based data structures for the open list. Their analysis included the standard array-based binary heap that is taught in almost all data structures and algorithms textbooks (=-=Cormen et al., 2009-=-; Sedgewick and Wayne, 2011), as well as more advanced heaps that are able to perform some of the priority queue operations in constant time. Their analysis showed that despite the fact that an array ",UNK_UNK
20033096,18838815,"set of rules for manipulating algebraic equations on terms that can be viewed now as a sketch of a unification algorithm. Some thirty years later in 1965 Alan Robinson published his fundamental paper =-=[9]-=- that lies at the foundations of the field of automated deduction. In this paper he introduced the resolution principle, the notion of unification and a unification algorithm. Using the resolution met",UNK_UNK
15171584,14143682,"etic operations each. Until recently, all algorithms for the tridiagonal eigenproblem too had cubic complexity in the worst case; these include the remarkable QR algorithm [41, 57], inverse iteration =-=[67]-=- and the Divide & Conquer method [18]. 1sIndeed, the tridiagonal problem can be the computational bottleneck for large problems taking nearly 70-80% of the total time to solve the entire dense problem",UNK_UNK
168440309,191360019,"ing, voting and standard. The result final result is obtained by the ensemble that offered the best performance. A very interesting work was done by Kenneth C. Cox, Stephen G. Eick and Graham J. Will =-=[21]-=-. They experimented visual techniques data mining in order to detect anomalies. They claim that these techniques offer one great advantage over learning algorithms, because the systems for the human v",UNK_UNK
100556354,108891174,"ane algorithms can be found in Krishnan and Mitchell [16]. In particular, in Krishnan and Mitchell [15] the relaxations are linear programs; in Sivaramakrishnan et al. [36] and Oskoorouchi and Goffin =-=[26]-=-, the relaxations are conic programs over a linear cone and several semidefinite cones of small size; and in the spectral bundle algorithm of Helmberg and Rendl [10], the relaxations are conic program",UNK_UNK
3566552,3459418,"ion Sciences, University of Tampere, Finland Heikki. Hvvrouta. fi Abstract. The O([mn]/w), where m is pattern length, n is text length and w is the computer word size, bit-parallel algorithm of Myers =-=[7]-=- is one of the best current algorithms in the case of approximate string matching allowing insertions, deletions and substitutions. We begin this paper by deriving a practically equivalent version of ",UNK_UNK
133901799,152336791,"o enrich our probabilistic model, we incorporate context constraints for certain zones within their neighboring zones. We also model zone class context constraints as a HMM and used Viterbi algorithm =-=[7]-=- to obtain optimal classification results. In this paper, the features we designed included run length features, spatial features, autocorrelation features, background features, etc. We classify each ",UNK_UNK
18185022,17031599,"ity-enhanced measure and as in [42], we model the cluster regions as random fields. IV. Segmentation accuracy Texture classification algorithms can be evaluated and compared quantitatively. Typically =-=[64]-=-, [65], various texture representations ",UNK_UNK
56553693,57226452,"l scaling (MDS) has been extensively studied and used in various real application areas, such as biology [48, 71], stock market analysis [33], computational chemistry [4], and breast cancer diagnosis =-=[46]-=-. This dissertation focuses on the MDS algorithm, and we investigate two ultimate goals: (1) how to achieve the scalability of the MDS algorithm to deal with large-scale data; and (2) how to improve t",UNK_UNK
138111524,157033331,"acted from it. However, this formulation is non-convex and thus makes the global optimization hard. Nonetheless, the local optima of this QP correspond to good solutions for most problems empirically =-=[12]-=-. Next we describe two algorithms, the max-product LP (MPLP) [5] and the expectation-maximzation (EM) [12] which work on these two formulations. Both of these algorithms are based on iterative message",UNK_UNK
37662980,39077554,"her optimize the computation of condensed representations [17]. Several algorithms exist to compute various condensed representations of frequent itemsets: Close [27], Closet [28], Charm [31], Min-Ex =-=[6]-=-, or Pascal [4]. These algorithms compute different condensed representations: the frequent closed itemsets (Close, Closet, Charm), the frequent free itemsets (Min-Ex, Pascal), or the frequent ?-free ",UNK_UNK
10071090,9507435,"ptimal Steiner tree. For the Steiner tree problem on a set S, constructing an MST of the subgraph induced on S (without Steiner points) yields a 2-approximation to the minimum-cost Steiner tree for S =-=[5]-=-. Unfortunately, the same trick does not work for the upward monotone tree, even given Edmonds' algorithm [8] for minimum-cost arborescence when all vertices in the graph must be spanned. Theorem 4.2.",UNK_UNK
55517722,56134301,"ed convergence time is provided in [12] as a function of and a spectral quantity related to the network. A precise convergence time bound, as a function of , is not given. Similarly, the algorithm in =-=[38]-=- runs in time for the case of fixed graphs. (However, we note that [38] also addresses an asynchronous model involving time-varying graphs.) Roughly speaking, the algorithms in [7], [38] work by havin",UNK_UNK
10047008,9485953,"mly (according to P) from F among those that are consistent with the labels seen so far. The Gibbs algorithm is the &quot;zero-temperature&quot; limit of the learning algorithm studied in several rece=-=nt papers [10,31,15,29]-=-. It is important to note that both the Bayes and Gibbs algorithms are quite different from the well-known maximum a posteriori algorithm, which chooses the hypothesissf that maximizes the posterior p",UNK_UNK
121856342,137046839,"s that in most cases k is very small, making the algorithm run in near linear time for most practical purposes. 1 Introduction Polygon Triangulation is a well studied problem in Computational Geometry=-=[21, 13, 12, 23, 11, 25, 19, 14, 20, 17, 24, 22, 2, 3]-=-. This Paper talks about Polygon Triangulation without Steiner points[7, 6, 5] or any kind of optimization criterion[27]. In May 1990 Bernard Chazelle [2, 3] showed that a simple polygon of n vertices",UNK_UNK
137697711,156569416,"nergy is available. The demand response markets currently in place provide a natural way for this transition to occur, and there is already evidence of some data centers participating in such markets =-=[2]-=-. The contribution of this paper is twofold. (1) We develop distributed algorithms for geographical load balancing with provable optimality guarantees. (2) We use the proposed algorithms to explore th",UNK_UNK
7308847,6988940,"e presegmentation result. In this work a 3D Meyer watershed algorithm is used. Morphological watershed analysis is a well known approach for image segmentation and has received considerable attention =-=[3, 4]-=-. Its main concepts are summarized in the following paragraphs. Consider a two dimensional grayscale image f . The morphological gradient of f is calculated and seen as a topographic relief. Homogeneo",UNK_UNK
946434,884892," the bandwidth of a bandwidth-optimized tree (using an o#ine algorithm and global network topology information) , all while remaining TCP friendly. We also deployed our prototype across the PlanetLab =-=[31]-=- wide-area testbed. For these live Internet runs, we find that Bullet can deliver comparable bandwidth performance improvements. In both cases, the overhead of maintaining the Bullet mesh and locating",UNK_UNK
129138351,146499421,"lgorithms or discriminative models. The former models typically focus on modelingsappearance and use it to search for image regions with minimum reconstruction error asstracking results, such as ASLA =-=[4]-=-, IVT [5], sparse representation referred to as L1stracker [6]. The latter algorithms pose object tracking as a detection problem in which asclassifier is learned to separate the target object from it",UNK_UNK
132475851,150765792,"e there may be a relatively limited amount of demonstration data. Several algorithms address these limitations successfully and have shown IRL to be an effective method of learning from demonstration =-=[1, 61, 73, 74, 90, 99, 100]-=-. A general Bayesian approach is taken in Bayesian inverse reinforcement learning (BIRL) [71]. In BIRL, the reward learning task is cast as a standard Bayesian inference problem. A prior over reward f",UNK_UNK
6791374,6505569," distance map containing the minimal distance to the object boundary for each discrete point or cell. Several methods have been proposed to compute those maps and properly extract the skeleton points =-=[3, 6, 5]-=-. Another category of algorithms uses topological thinning methods to reduce the object to a skeleton-like shape by iteratively removing socalledssimple points, the removal of which does not change th",UNK_UNK
10740389,10113146," S-Hash belongs, are the pre-indexing techniques. 2.1 Runtime Techniques This group includes the classical Knuth-Morris-Pratt (KMP) [9] and Boyer-Moore (DM) [5] algorithms, and algorithms proposed in =-=[15, 18, 10, 1, 24]-=-. The general approach is to evaluate every sequence in response to a query, by constructing for it an automaton or a dynamic-programming table. If these algorithms are applied directly to the data se",UNK_UNK
5829240,5631117,"] when the number of levels is constant, but the algorithm involves solving an LP whose size grows exponentially 2 in the number of levels. The problem of buy-at-bulk network design wassrst dened in [=-=21-=-]. Awerbuch and Azar [4] obtain an O(log 2 n) approximation to this problem even when all demands have dierent sinks. Their work is based on techniques to approximate any metric by tree metrics [6]. T",UNK_UNK
34757393,34854904,"ormer problem by querying a web search engine and retrieving up to 10 inlinks per node, chosen randomly from all returned inlinks. We do not retrieve more inlinks since it was shown experimentally in =-=[1]-=- that Algorithm A returns better results when the number of retrieved inlinks is limited. These inlinks and outlinks together with the inlinks (if any) from previously visited nodes form the set of ad",UNK_UNK
141167392,160674139,"ven without any defining term. The situation is more complicated for FPT- and XP-computability. The problem of deciding if a graph has clique-width at most k is NP-complete (with k part of the input, =-=[Fell]-=-). However, finding an optimal term that defines the input graph is not essential. There is an algorithm that computes, for every directed or undirected graph G, a term in T (Fh(cwd(G))) defining this",UNK_UNK
6254046,6030538,"t, we mention DDESTRIDE (Baker, Butcher & Paul [15]), DELSOL (Will'e and Baker [179]), DRKLAG6 (Corwin, Sarafyan & Thomson [42]), SNDDELM (by Jackiewicz & Lo [97]) and the code of Enright and Hayashi =-=[62]-=-. Other approaches may be found in the literature. Fourth-order RK methods and two-point Hermite-type interpolation polynomials were used by Neves [140], and algorithms based on fourth- and seventh-or",UNK_UNK
23050573,21967245," this approach Heuristic Dynamic Programming and has written extensively about it (e.g., refs. [85; 86; 87; 88]). Related algorithms have been discussed by Witten [92; 93], and more recently, Watkins =-=[81]-=- extended Sutton's TD algorithms and developed others by explicitly utilizing the theory of DP. He used the term Incremental Dynamic Programming to refer to this class of algorithms and discussed many",UNK_UNK
42712882,43986341,"on-discreteness of two-generator subgroups of real matrix groups. (See the work of Gilman, Gilman-Maskit and Jiang in addition to the papers of Purzitsky and Rosenberger [12], [13], [17], [18], [27], =-=[28]-=-, and [30].) Here one of the main results is the existence of algorithms that solve the PSL(2, R) discreteness problem. The algorithms can be given in several different forms. In some cases they can b",UNK_UNK
30755990,30048384,"l condition, lie in the range [?2,2], with a substantial fraction lying close to zero, which denotes the inactivity of the corresponding gene under the corresponding condition. We used the BicAT tool =-=[3]-=- for implementations of the ISA and CC biclustering algorithms, and our own implementation of the RAP framework for the range support pattern discovery algorithms. Also, since the patterns derived by ",UNK_UNK
56527709,57196890,"or energy harvesting nodes using different approaches in the very recent past. These include queueing theoretic transmission policies to stabilize the data queue of a single-link communication system =-=[1]-=-, modified back-pressure based algorithms with energy queues [2], or game theoretic sleep/wake-up strategies [3]. One approach, introduced by [4], aims to find an optimal scheduling through transmitte",UNK_UNK
103810030,113296536," these features to various degrees affect the activities of ?AMPs. Based on the results of sequence analysis, a sequence template has been developed and potent peptide antibiotics have been designed (=-=Tossi et al., 1997-=-). Encouraged by these successful studies, we analyzed ?AMP sequences by utilizing new algorithms in an effort to disclose the underlying principles of the structure",UNK_UNK
197229,188349,"nked documents for each query using the HMM measure of Equation 2, and compared this ranking with that given by the well known tf :idf measure. In particular, we used the tf :idf measure presented in =-=[15]-=- and reproduced in Figure 3. For the HMM transition probabilities, we used the EM algorithm to train the value of a1 =0:3 using training examples from the TREC-4 collection. Table 1 shows the non-inte",UNK_UNK
182961721,212085037,"ters, the Branch-reduce-cut algorithm with  = 0 terminates after finitely many steps either with a global optimal solution or by resolving that the problem is infeasible. Proof. From Theorem IV.1 in =-=[10]-=-, a branch-and-bound algorithm where the bounding operation is finitely consistent terminates in a finite number of steps. Thus by Lemma 2, the proposed Branch-reduce-cut algorithm terminates after fi",UNK_UNK
28008362,27294477,"forming (BF) and maximal-ratio combining (MRC) can generate antenna and diversity gain, i.e., increased average and instantaneous (with respect to channel fading) receiver signal-to-noise ratio (SNR) =-=[1]-=- [2] [3] [4]. Although beneficial in terms of performance, these enhanced, multi-branch, algorithms can require much larger computational volumes than the conventional, single-branch, receiver. Recent",UNK_UNK
76089064,77980842,"tropy. Potential temperature, ? (S, t, p, pr), is implicitly given by ? (S, t, p) = ? (S, ?, pr) . (16) This equation can be solved numerically by Newton iteration and avoids Runge-Kutta integration (=-=Fofonoff, 1985-=-). An example for the algorithm is provided in the accompanying code by the function PotTemp(Spsu, tdegC, pdBar, prefdBar), which uses the input parameters S, t, p, pr and returns potential temperatur",UNK_UNK
86503639,90407447,"he technique we use to evaluate how well a particular visualisation matches an underlying dataset. 3.1 Representing Case Bases Using a Force-Directed Graph Drawing Algorithm Similarly to Smyth et al. =-=[24]-=-, we create visualisations of case bases using a force directed graph drawing algorithm [10]. We consider a case base as a maximally inter-connected graph in which each case is represented as a node t",UNK_UNK
28951001,28242572,"ntation of C ? (b). in line [1] and [2], respectively. The integer values corresponding to rows 6 and 9 are stored in column k = 0 (line [3]) with B[5][0] = 24576 and B[8][0] = 3072. 6 ? 9 as in line =-=[4]-=- 24576 ? 2 15?5 = true. Hence, B[8][0] = 27648 = 24576 ? 3072. Line [5] in Algorithm 1 performs the bitwise OR for all affected columns of B. In the following we apply Algorithm 1 to the bit pattern o",UNK_UNK
65001104,66235539,"ph, the continuous-time Markov process model, and the BrowseRank algorithm. Experimental results are reported in Section 4. Conclusion and future work are given in Section 5. 2. RELATED WORK PageRank =-=[5, 18]-=- and HITS [15] are popular link analysis algorithms in the literature. The basic idea of PageRank is as follows: the link from a webpage to another can be regarded as an endorsement of the linking pag",UNK_UNK
111795692,124075036," infinite-size single-cluster algorithm recently proposed by Evertz and von der Linden [24]. This algorithm can be implemented more efficiently in the stochastic series expansion (SSE) representation =-=[25]-=- instead of the path-integral one. In the present calculation, we used the first variant of the ground-state algorithm. The detailed comparison of these two variants will be published elsewhere [17]. ",UNK_UNK
55559061,56175604,"28] for a sample of such results. There are no known previous algorithms for the kinetic minimum spanning tree problem. A related problem, which has been studied, is the kinetic Euclidean MST problem =-=[4]-=-, in which we want to list all different Euclidean minimum spanning trees of a set of points, each of which is moving along a line or curve. Letpdenote the number of edge insertions, edge deletions, o",UNK_UNK
28641702,27928427,"AB (.m) dependence graph generators are based on built-in MATLAB commands that allow the user to import blocks in a Simulink model by writting code. Examples of these commands are add_block, add_line =-=[10]-=-. An example of a matrix computation dependence ow graph is shown in Figure 7. TABLE IV The FST Subspace Tracking Algorithm Type of Matrix Computation Householder transformation QR Update (Givens Rota",UNK_UNK
55415231,56029571,"ic analysis by Smaragdis and Brown [3], a number of modifications to this algorithm have been proposed. In this work, we build on our shift-variant non-negative matrix deconvolution (svNMD) framework =-=[4]-=- which is itself a modification of Schmidt and M",UNK_UNK
15357049,14318667,"med to not cycle during any single operation. 2 Unfortunately, CAS2 is directly provided on only a few existing processors (e.g., Motorola 68030 and 68040). Algorithms for implementing CAS2 are known =-=[2, 5, 9]-=-, but none are e cient enough to be practically applied. An e cient hardwarebased implementation of CAS2 was recently proposed by 2 This is reasonable for the kinds of applications targeted by our wor",UNK_UNK
114295922,127336705,"the evaluation of concurrency control algorithms. 4.1 Simulation Model A concurrency control algorithm for a multi-user knowledge base is a sub-component of a knowledge base management system (KBMS) (=-=Mylopoulos et al. 1992-=-a). We model the concurrency control algorithm in detail while the rest of the system is abstracted into a single component, called the transaction manager. In total, we assume that the KBMS has four ",UNK_UNK
30641735,29943070,"of higher-order unification (see [6,3]). It is known that SOU is undecidable [5], even under severe syntactic restrictions [4,20,10,11]. A decidable variant is bounded second-order unification (BSOU) =-=[17]-=-, which restricts the possible instantiations of second-order variables by limiting the number of occurrences of bound variables. However, the described algorithm for BSOU has non-elementary complexit",UNK_UNK
14065812,13115906,"1)-approximation algorithm for the Min-Cost k-Connected Spanning Subgraph problem. ? We can combine the various existing approximation algorithms for the MinCost k-Connected Spanning Subgraph problem =-=[7, 16, 17]-=- to get better approximation for MPk-CSS. The currently best approximation ratios for the former are O(ln k ",UNK_UNK
179212189,206765191,"not to detect non-congestion-controlled network flows, information gathered from its queue maintanence activities can be used to for this purpose. 2.2.1 RED with Penalty Box The Penalty Box extension =-=[8]-=- to RED uses RED's congestion avoidance and control packet drops to sample the network traffic. One very useful characteristic of the packets that the RED algorithm drops is that they are a representa",UNK_UNK
53282573,53728933,"r to develop the new strapdown algorithm, it is assumed that the vehicle is undergoing a pure coning movement, defined by the following angular rate: ? [ ] () cos( ) sin( ) 0 T B IB t = a? ?t b? ?t ? =-=(16)-=- where ? is the frequency associated with the coning motion; a and b are the amplitudes of the coning motion. According to Equations (15a), (15b) and (16), the coning compensation term ?n has the foll",UNK_UNK
201194093,238513487,"] is related to the beamwidth of the FM beamforming in the sonar 195 signal processing algorithm for given DOA 6[[k] estimated from (5.17), spatial weighting (such as Hanning, Hamming and many others =-=[61]-=-), and array specifications [72,139]; and (iii) SFCw oc 1/Tcw = 1/T. is related to the frequency estimation resolution of the CW matched filtering in the sonar signal processing algorithm for given CW",UNK_UNK
34256302,34281194,"ains a matrix that records the distance between all pairs of sequences. For query processing, the sequence is used for bin-pruning and the distance matrix is used for interbin-pruning. Kahveci et al. =-=[17]-=- propose another method to handle range searches for queries of variable lengths. Their algorithm splits a given query into non-overlapping subqueries at different resolutions. For each subquery, a se",UNK_UNK
101344047,109963925,"text, different solutions, more or less involving the user [6], can been considered. Visual data mining uses human visual capabilities to explore the data and patterns discovered (e.g. [7], [8], [9], =-=[10]-=-, [11]). Human centred approaches emphasize the cooperation between the user and learning algorithms (e.g. [12], [13] [14], [15]). Finally, interestingness measures can be used in order to filter and/",UNK_UNK
